city,name,developer,rera-id,price,water-availability,status-of-electricity,lift,furnishing,bedrooms,bathrooms,status,configuration,tower-and-unit-details,recommended-for,neighborhood,roads,safety,cleanliness,public-transport,parking,connectivity,traffic,school,restaurants,hospital,market,locality-rating
Thane,SnehSerene,SnehBuildcon,P51700030955,51.5Lac,None,24HoursAvailable,No/RarePowercut,2,1,1,UnderConstruction,"1,2BHKFlat","1Tower,131Units","Retirees,,Family,,Couple,,",4,3,4,4,4,3,4,3,4,4,4,4,4.4
Thane,OroviaPhase1,SurakshaRealty,P51700005653,1.27Cr,No/RarePowercut,2,Unfurnished,,2,2,UnderConstruction,"1,2,3BHKFlat","4Towers,628Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Thane,UnimontAurum,UnimontRealty,P52000021298,36.3Lac,None,24HoursAvailable,No/RarePowercut,2,2,2,UnderConstruction,"1,2BHKFlat|StudioApartment","6Towers,478Units","Retirees,,Family,,Couple,,",3,4,4,4,3,4,4,3,3,3,3,4,4.3
Thane,LodhaCodenamePremier,LodhaGroup,Vitrified,65.0Lac,No/RarePowercut,3,Unfurnished,25,2SeeDimensionBedroom111X10ft,2,UnderConstruction,"1,2,3BHKFlat","30Towers,1800Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Thane,RegencyAnantam,RegencyGroup,Vitrified,49.0Lac,No/RarePowercut,3,Unfurnished,,1,2,UnderConstruction,"1,2BHKFlat","11Towers,2024Units","Retirees,,Family,,Couple,,",4,4,4,4,4,3,4,3,4,4,4,4,4.4
Thane,LodhaCodenamePremier,LodhaGroup,Vitrified,66.5Lac,No/RarePowercut,2,Unfurnished,18,2,2,UnderConstruction,"1,2,3BHKFlat","30Towers,1800Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Thane,PuranikCityReserva,PuranikBuildersltd.,P51700000912,73.0Lac,No/RarePowercut,2,Unfurnished,,2,2,UnderConstruction,"1,2,3BHKFlat","5Towers,234Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Thane,ShubhSrushti,ShubhGroup,P51700022224,31.6Lac,No/RarePowercut,2,Unfurnished,,2,2,UnderConstruction,"1,2,3BHKFlat","6Towers,200Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,3,4,4,4,4,4.3
Thane,LodhaAmara,LodhaGroup,P51700016961,1.70Cr,24HoursAvailable,No/RarePowercut,2,Unfurnished,3,2,UnderConstruction,"1,2,3BHKFlat|StudioApartment","48Towers,4958Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.6
Thane,PuraniksRumahBali,PuranikBuildersltd.,P51700015955,80.0Lac,No/RarePowercut,2,Unfurnished,,2,2,UnderConstruction,"1,2,3BHKFlat|CommercialShop",34Units,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Thane,LJTannaPanorama,LJTannaRealtyLLP,P51700023550,32.3Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,1,1,UnderConstruction,1BHKFlat,79Units,"Retirees,,Family,,Couple,,",4,4,4,4,4,3,4,3,4,4,4,4,4.4
Thane,Tharwanimeghnamontana,TharwaniConstructionPvt.Ltd.,NA,25.6Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,1,2,ReadytoMove,"1,2BHKFlat","24Towers,150Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Thane,SamrinHeritage,SamrinGroup,P51700016394,92.4Lac,No/RarePowercut,2,Unfurnished,35,1,1,UnderConstruction,"1,2,3BHKFlat","4Towers,344Units","Retirees,,Family,,Couple,,",4,4,4,4,4,3,4,3,4,4,4,4,4.5
Thane,TharwaniAriana,TharwaniRealty,P51700006728,25.0Lac,No/RarePowercut,2,Unfurnished,,1SeeDimensionBedroom112X9ft,2,UnderConstruction,"1,2,3BHKFlat","2Towers,70Units","Retirees,,Family,,Couple,,",4,3,4,4,4,4,4,4,4,4,4,4,4.4
Thane,PuraniksIKIGAI,PuranikBuildersltd.,P51700006605,40.0Lac,24HoursAvailable,No/RarePowercut,Unfurnished,42,1,1,UnderConstruction,"1,2BHKFlat","3Towers,500Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Thane,DivineHeights,PatilDevelopers,P51700019573,48.0Lac,24HoursAvailable,No/RarePowercut,3,Unfurnished,2,2,UnderConstruction,"1,2BHKFlat|StudioApartment","1Tower,252Units","Retirees,,Family,,Couple,,",3,3,3,3,3,3,3,3,3,3,3,4,3.5
Thane,NeelkanthLakeView,NeelkanthGroup,NA,2.77Cr,Unfurnished,,,GrandEntrancelobbyMultipurposeHallMeditationAreaAirConditionedHousehelpaccommodationGymnasiumWaterFrontKidsplayareaLargeOpenspaceClubHouse3TierSecuritySystemViewallAmenities,3SeeDimensionsBedroom113X10.1ftBedroom213X10.1ftBedroom313X10.1ftBedroom413.5X14.11ft,3,UnderConstruction,"3,4BHKFlat","1Tower,55Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Bhopal,ParasEmperor,ParasLifestylesPvt.Ltd.,P-BPL-17-067,1.10Cr,24HoursAvailable,No/RarePowercut,2,Unfurnished,3,3,ReadytoMove,"3,4,5,6BHKFlat","6Towers,108Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.6
Bhopal,MadhubanCityandHeights,MadhubanGroup,P-BPL-20-2518,22.0Lac,No/RarePowercut,2,Unfurnished,6,2,2,UnderConstruction,"2,3BHKFlat|3BHKVilla","5Towers,384Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,3,4,3,4,4,4.3
Bhopal,AsnaniSantaFE,AsnaniGroup,P-BPL-20-2586,42.0Lac,No/RarePowercut,Unfurnished,,,3,3,UnderConstruction,"3,4BHKResidentialHouse",150Units,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.7
Bhopal,BritishPark,AryavratHousingConstructionPvt.Ltd.,"Wooden,CeramicTiles",29.2Lac,No/RarePowercut,2,Unfurnished,10,2,2,ReadytoMove,"2,3BHKFlat|3,4,5BHKVilla|ResidentialPlot|CommercialShop|4BHKResidentialHouse","4Towers,230Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.7
Bhopal,KasturiHabitat,StutiDevcon,Vitrified,51.3Lac,No/RarePowercut,Unfurnished,,,4SeeDimensionBedroom112X13ft,3,ReadytoMove,"3,4BHKResidentialHouse",135Units,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,3,4,4,4.6
Bhopal,SageSuncity,AgrawalConstructionCo.,P-BPL-19-268,36.4Lac,No/RarePowercut,Unfurnished,,,3SeeDimensionBedroom113X12ft,3,ReadytoMove,"2,3BHKFlat|ResidentialPlot|1BHKStudioApartment",251Units,"Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,3,4,3,4,4,4.4
Bhopal,CIEstate,C.I.BuildersPvt.Ltd.,NA,41.0Lac,EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,P-BPL-17-158,"Garden/Park,MainRoad",Vitrified,3SeeDimensionsBedroom111X12ftBedroom213X11ftBedroom311X10ft,3,ReadytoMove,"ResidentialPlot|1,3BHKResidentialHouse","25Towers,672Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,3,4,3,4,4,4.3
Bhopal,APParkAvenue,APInfrastructureAndDevelopers,NA,35.0Lac,North-EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,"Garden/Park,MainRoad","CeramicTiles,NormalTiles/KotahStone,Vitrified",24HoursAvailable,3SeeDimensionsBedroom114X13ftBedroom213X12ftBedroom312X11ft,3,ReadytoMove,"2,3BHKFlat",2Towers,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.7
Bhopal,MinalResidency,MinalResidency,NA,1.30Cr,MainRoad,Marble,No/RarePowercut,15to20years,4SeeDimensionBedroom112X16ft,4,ReadytoMove,2BHKFlat|5BHKVilla|ResidentialPlot,608Units,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.7
Visakhapatnam,Celest,ApexmeadowsPvt.Ltd.,P03300051565,85.0Lac,No/RarePowercut,4,Unfurnished,,3,3,UnderConstruction,"2,3BHKFlat","1Tower,174Units","Retirees,,Family,,Students,,",4,5,4,5,5,4,5,3,5,5,5,5,5
Visakhapatnam,RamkyOneKrystal,RamkyEstates&FarmsLimited,P03240171296,64.3Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,3SeeDimensionBedroom114.7X10ft,3,UnderConstruction,"2,3BHKFlat","7Towers,459Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,4,3,4.5
Visakhapatnam,HillViewParadise,PVGKMurthy&PVNarasimharao,NA,1.79Cr,1,Unfurnished,,,4,5,UnderConstruction,4BHKVilla|ResidentialPlot,40Units,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Visakhapatnam,SeshadriElite,SardarProjectsPvt.Ltd.,Vitrified,33.8Lac,No/RarePowercut,2,Unfurnished,5,2,2,UnderConstruction,"2,3BHKFlat","1Tower,70Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,3,4,3,4,4.4
Visakhapatnam,MVVCity,MVVBuiilders,NA,70.5Lac,No/RarePowercut,3,Unfurnished,15,3,2,ReadytoMove,3BHKFlat,"12Towers,1428Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Visakhapatnam,FloraHeights,FloraConstructions,Vitrified,66.8Lac,No/RarePowercut,2,Unfurnished,10,3,3,UnderConstruction,"2,3BHKFlat","1Tower,147Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Visakhapatnam,MVVandMKPark,MVVandMKHousing,P03300100327,26.8Lac,24HoursAvailable,No/RarePowercut,6,Unfurnished,2SeeDimensionsBedroom111X10.6ftBedroom210X10.4ft,2,UnderConstruction,2BHKFlat,"6Towers,2000Units","Retirees,,Family,,Students,,",4,5,4,5,5,4,5,3,5,5,5,5,5
Visakhapatnam,MKMeadows,MKBuildersAndDevelopers,NA,89.5Lac,2,Semi-Furnished,,,3SeeDimensionsBedroom111X15ftBedroom212X14ftBedroom314X12ft,3,ReadytoMove,3BHKFlat,"1Tower,25Units","Retirees,,Family,,Couple,,",3,4,4,4,4,4,4,3,4,4,3,3,4.6
Visakhapatnam,CapitalTowers,UtkarshaConstructions,"Vitrified,CeramicTiles,Marble",61.2Lac,No/RarePowercut,Unfurnished,5,,2,2,UnderConstruction,"2,3BHKFlat","4Towers,280Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.6
Visakhapatnam,SriNivasam,SrinivasaInfra&MVVBuilders,P03300021155,29.8Lac,24HoursAvailable,No/RarePowercut,Unfurnished,9,2,2,UnderConstruction,2BHKFlat,"1Tower,369Units","Retirees,,Family,,Students,,",4,5,4,5,5,4,5,3,5,5,5,5,5
Visakhapatnam,GreenCityHomes,VizagProfilesPvt.Ltd.,NA,42.0Lac,EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,P033000800033,MainRoad,Vitrified,2SeeDimensionsBedroom111.4X14.6ftBedroom212.5X11ft,2,ReadytoMove,"2,3BHKFlat","15Towers,422Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Visakhapatnam,ShivaSaiPVRFortune,MathrusriBuilders&Developers,P03280071593,46.8Lac,24HoursAvailable,No/RarePowercut,4,Unfurnished,2,2,UnderConstruction,"2,3BHKFlat","1Tower,160Units","Retirees,,Family,,Couple,,",5,5,4,4,4,5,5,4,5,5,5,5,4.6
Visakhapatnam,NovusFlorenceVillage,NovusConstructions,NA,41.0Lac,24HoursAvailable,No/RarePowercut,2,Furnished,2,2,UnderConstruction,"2,3BHKFlat","8Towers,350Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Visakhapatnam,NovusFlorenceVillage,NovusConstructions,NA,53.0Lac,EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,"Vitrified,Granite",Lessthan5years,Furnished,3SeeDimensionsBedroom113.6X10.1ftBedroom212.5X10.1ftBedroom311.4X10.1ft,3,ReadytoMove,"2,3BHKFlat","8Towers,350Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.4
Visakhapatnam,BlueMarino,NavaratnaEstates,NA,1.30Cr,MainRoad,CeramicTiles,24HoursAvailable,No/RarePowercut,3,3,ReadytoMove,3BHKVilla|ResidentialPlot,154Units,"Retirees,,Family,,Couple,,",4,4,4,5,4,4,4,4,4,3,4,4,4.8
Pimpri-Chinchwad,SukhwaniKingsley,SukhwaniChawlaDevelopers,NA,65.7Lac,EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,P52100031299(TheprojecthasbeenregisteredviaMahaRERAregistrationnumber:P52100031299andisavailableonthewebsitehttps://maharera.mahaonline.gov.inunderregisteredprojects.),"Garden/Park,MainRoad","Vitrified,CeramicTiles,Marble",2SeeDimensionsBedroom110X10ftBedroom212X10ft,2,NewPropertyGetDocumentsVerified,"2,3,4BHKFlat","5Towers,500Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.4
Patna,AshianaShaktiTower,AshianaMarketingandConstructionPvt.Ltd.,BRERAP00231-2/1176/R-1137/2021,1.02Cr,24HoursAvailable,No/RarePowercut,2,Semi-Furnished,3,2,UnderConstruction,3BHKFlat,"3Towers,28Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,3,4,4,4.6
Patna,StarGalaxy,SaiShreeBalajeeHomesPvt.Ltd.,BRERAP00260-4/1137/R-1041/2020,48.1Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,2,2,UnderConstruction,"2,3BHKFlat","4Towers,230Units","Retirees,,Family,,Couple,,",4,4,4,3,4,4,4,5,3,4,3,3,4.5
Patna,StarGalaxy,SaiShreeBalajeeHomesPvt.Ltd.,NA,44.8Lac,NorthTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,BRERAP00260-4/1137/R-1041/2020,"Garden/Park,Pool","Vitrified,Wooden",2SeeDimensionsBedroom112.5X9.7ftBedroom212X11ft,2,NewPropertyGetDocumentsVerified,"2,3BHKFlat","4Towers,230Units","Retirees,,Family,,Couple,,",4,4,4,3,4,4,4,5,3,4,3,3,4.5
Patna,MajesticJankiCity,MajesticConstruction&DevelopersPvt.Ltd.,NA,70.0Lac,Pool,CeramicTiles,24HoursAvailable,No/RarePowercut,2,2,ReadytoMove,"1,2,3BHKFlat","8Towers,362Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.5
Patna,HaiTower,MaaShambhaviEngiconPvt.Ltd.,NA,4.30Cr,North-EastTalktoourbestVastuConsultantstogetinstantsolution.ViewConsultants,"Garden/Park,MainRoad",Vitrified,NewConstruction,4SeeDimensionsBedroom116X18ftBedroom214X16ftBedroom316X20ft,5,ReadytoMove,"3,4BHKFlat","1Tower,42Units","Retirees,,Family,,Couple,,",4,4,4,4,4,3,4,3,3,3,3,4,4.5
Patna,BasudevMaitreyeePalace,MaitreyeeMahanirmanLLP,BRERAP0005738-1/1167/R-973/2020,67.3Lac,24HoursAvailable,No/RarePowercut,Unfurnished,3,3SeeDimensionsBedroom110X10ftBedroom210X14.6ftBedroom310.6X11ft,2,UnderConstruction,"2,3BHKFlat","1Tower,53Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.5
Patna,MajesticJankiCity,MajesticConstruction&DevelopersPvt.Ltd.,BRERAP00111-1/26/R09/2018,36.0Lac,24HoursAvailable,No/RarePowercut,2,Semi-Furnished,1SeeDimensionBedroom111X12ft,2,ReadytoMove,"1,2,3BHKFlat","8Towers,362Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.5
Patna,KirtiRamanResidency,KirtiSagarConstructionPvt.Ltd.,BRERAP00114-2/948/R-757/2019,1.02Cr,24HoursAvailable,No/RarePowercut,2,Semi-Furnished,3,2,UnderConstruction,"1,2,3BHKFlat","4Towers,136Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.7
Vadodara,RatnamGardenbay,RatnamGroup,PR/GJ/VADODARA/VADODARA/Others/RAA06889/130320,85.0Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,4,4,UnderConstruction,4BHKFlat|5BHKPenthouse,"6Towers,101Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,4,4,4,4,4,4.7
Vadodara,Samasta,ShreejiSpacelinksPrivateLimited,PR/GJ/VADODARA/VADODARA/Others/RAA07847/311220,1.55Cr,24HoursAvailable,No/RarePowercut,3,Unfurnished,4SeeDimensionBedroom112X18ft,5,UnderConstruction,4BHKFlat,112Units,"Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,4,4,4,4,4,4.7
Vadodara,KamaxiHeights,KamaxiGroup,PR/GJ/VADODARA/VADODARA/Others/RAA08114/240221,65.0Lac,No/RarePowercut,2,Unfurnished,,3SeeDimensionsBedroom111X14.7ftBedroom211X14.1ftBedroom310X12.3ft,3,UnderConstruction,"3,4BHKFlat","4Towers,84Units","Retirees,,Family,,Couple,,",4,3,4,4,3,4,3,3,4,3,3,3,4.2
Vadodara,SamruddhiHayosha,SamruddhiBuilders,Vitrified,22.5Lac,No/RarePowercut,Unfurnished,7,,3SeeDimensionsBedroom110X11.6ftBedroom29X9.6ftBedroom310X10ft,2,UnderConstruction,"2,3BHKFlat","10Towers,272Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,4,4,4.3
Vadodara,AaryaEssenzaa,SudhapatiDevelopersPvtLtd,NA,55.0Lac,1,Unfurnished,,,4SeeDimensionsBedroom111X10ftBedroom213.6X11.3ftBedroom315.6X11.3ftBedroom412.3X17ft,4,UnderConstruction,4BHKVilla,110Units,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.3
Vadodara,UltimaLifestyle,KamleshGandhiProjects,PR/GJ/VADODARA/VADODARA/Others/MAA05487/240519,48.5Lac,No/RarePowercut,2,Unfurnished,7,3,3,UnderConstruction,"2,3BHKFlat|CommercialShop","4Towers,252Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.3
Vadodara,Meadows15,RudrakshInfra,PR/GJ/VADODARA/VADODARA/Others/RAA09201/201021,81.5Lac,No/RarePowercut,2,Unfurnished,,4SeeDimensionBedroom116X11ft,4,UnderConstruction,4BHKFlat,15Units,"Retirees,,Family,,Couple,,",3,3,3,3,2,4,3,3,4,3,4,3,4.3
Vadodara,NilamberBellissimo3,NilamberGroup,OTHERS/CAA02239/030418,95.5Lac,No/RarePowercut,2,Unfurnished,,3SeeDimensionBedroom112.5X15.5ft,3,UnderConstruction,"3,4,5BHKFlat|CommercialShop","8Towers,244Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,4,4,4,4,4,4.7
Vadodara,NarayanGreenwoods,NarayanRealtyLtd.,PR/GJ/VADODARA/VADODARA/Others/MAA03714/161018,35.0Lac,24HoursAvailable,No/RarePowercut,2,Unfurnished,3SeeDimensionsBedroom110X12ftBedroom210X10ftBedroom310X9ft,2,ReadytoMove,3BHKFlat,"4Towers,176Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,4,4,4,4,4,4.7
Vadodara,NysaCrosswind,NYSADevelopersLLP,PR/GJ/VADODARA/VADODARA/Others/MAA09194/181021,1.56Cr,Unfurnished,13,,,3SeeDimensionsBedroom116.6X12.3ftBedroom215X12ftBedroom316.6X12.3ft,4,UnderConstruction,"3,4BHKFlat|3,4BHKPenthouse","6Towers,256Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.7
Vadodara,ShyamalPark,ShreeGaneshInfraHomes,PR/GJ/VADODARA/VADODARA/Others/MAA03409/140918,55.0Lac,No/RarePowercut,1,Unfurnished,7,3,3,ReadytoMove,"CommercialOfficeSpace|2,3,4BHKFlat|CommercialShop","25Towers,619Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,4,4,4,4,4,4.7
Vadodara,PARKSHIREVILLAS,ParkSpaceGroup,NA,42.2Lac,Vitrified,24HoursAvailable,No/RarePowercut,Unfurnished,3SeeDimensionsBedroom111.5X13.6ftBedroom211.5X13.6ftBedroom311.5X13.6ft,3,UnderConstruction,"3,4BHKVilla",250Units,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,3,4,4,4.3
Vadodara,TakshDivine,TakshGroup,PR/GJ/VADODARA/VADODARA/Others/RAA07958/250121,65.0Lac,No/RarePowercut,2,Unfurnished,,3SeeDimensionsBedroom110.6X11ftBedroom212.4X13ftBedroom313.4X12ft,3,UnderConstruction,3BHKResidentialHouse,50Units,"Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,3,4,4,4,4,4.3
Vadodara,RaamaSkyz,RaamaGroupandEmpireGroup,NA,35.0Lac,PR/GJ/VADODARA/VADODARA/Others/MAA08178/100321,"Garden/Park,MainRoad","Vitrified,CeramicTiles",1Covered,2SeeDimensionsBedroom111X10ftBedroom212X11ft,2,UnderConstruction,"2,3BHKFlat","5Towers,271Units","Retirees,,Family,,Couple,,",4,4,4,4,4,4,4,2,4,4,4,3,4.5
Vadodara,ROYALISA,ManekRealty,PR/GJ/VADODARA/VADODARA/Others/MAA04696/EX1/090621,45.0Lac,24HoursAvailable,No/RarePowercut,1,Unfurnished,3,3,ReadytoMove,"2,3BHKFlat","3Towers,60Units","Retirees,,Family,,Couple,,",4,3,4,4,3,4,3,3,4,3,3,3,4.2
Vadodara,AadhyaFortune2,AadhyaBuildcon,PR/GJ/VADODARA/VADODARA/Others/RAA07643/091120,31.5Lac,24HoursAvailable,No/RarePowercut,1,Unfurnished,2,2,UnderConstruction,2BHKFlat,"2Towers,42Units","Retirees,,Family,,Couple,,",4,4,4,4,3,4,4,4,4,4,4,4,4.7
